station_name,exit_code,latitude,longitude,object_id,rail_mode
MAYFLOWER MRT STATION,Exit 3,1.3735320920974323,103.83746104124462,21410,MRT
MAYFLOWER MRT STATION,Exit 4,1.3712763229015377,103.83679597809743,21133,MRT
MAYFLOWER MRT STATION,Exit 5,1.3707773381548525,103.83676032658745,21134,MRT
MAYFLOWER MRT STATION,Exit 6,1.370896144193217,103.83630873474603,21135,MRT
MAYFLOWER MRT STATION,Exit 7,1.3713773076184756,103.83628496724023,21413,MRT
MOUNTBATTEN MRT STATION,Exit A,1.3067527102284724,103.8825975357342,21166,MRT
MOUNTBATTEN MRT STATION,Exit B,1.3060459256607546,103.88324829270354,21165,MRT
NAPIER MRT STATION,Exit 1,1.3069359879223381,103.81948377777624,21145,MRT
NAPIER MRT STATION,Exit 2,1.3063449793684014,103.8195066211851,21146,MRT
NEWTON MRT STATION,Exit A,1.312597796688079,103.83788132539095,21472,MRT
NEWTON MRT STATION,Exit B,1.3120754621212656,103.83821906936093,21473,MRT
NEWTON MRT STATION,Exit C,1.313617269149807,103.83824238163545,21275,MRT
NICOLL HIGHWAY MRT STATION,Exit A,1.3001696897088442,103.8635059552432,21162,MRT
NICOLL HIGHWAY MRT STATION,Exit B,1.2996607596837686,103.86415174770211,21618,MRT
NOVENA MRT STATION,Exit A,1.321094868302358,103.84438933387052,21702,MRT
NOVENA MRT STATION,Exit B,1.3198958860347805,103.84333973347628,21701,MRT
ONE-NORTH MRT STATION,Exit A,1.2990274987228132,103.78690746632078,21722,MRT
ONE-NORTH MRT STATION,Exit B,1.3003594934794571,103.78792780616781,21429,MRT
ONE-NORTH MRT STATION,Exit C,1.2997146976063356,103.78756545620355,21337,MRT
ONE-NORTH MRT STATION,Exit D,1.3000747028842092,103.78778481055383,21445,MRT
ORCHARD BOULEVARD MRT STATION,Exit 1,1.3036239533903895,103.82363789843602,21136,MRT
ORCHARD BOULEVARD MRT STATION,Exit 2,1.3024633242845058,103.82389561211956,21137,MRT
ORCHARD MRT STATION,Exit 1,1.304892178137147,103.83252425937934,21471,MRT
ORCHARD MRT STATION,Exit 10,1.3040457054348609,103.83112657424772,21149,MRT
ORCHARD MRT STATION,Exit 11,1.3042179790540407,103.83049672354741,21148,MRT
ORCHARD MRT STATION,Exit 12,1.302857614748984,103.8306630989529,21147,MRT
ORCHARD MRT STATION,Exit 13,1.3022992113235183,103.83212482963054,21152,MRT
ORCHARD MRT STATION,Exit 2,1.3043543985604196,103.8326196115145,21474,MRT
ORCHARD MRT STATION,Exit 3,1.304161137655932,103.83277079650809,21506,MRT
ORCHARD MRT STATION,Exit 4,1.3045604741192454,103.83203980088224,21470,MRT
ORCHARD MRT STATION,Exit 5,1.303944717459933,103.83202381515746,21153,MRT
ORCHARD MRT STATION,Exit 6,1.3036476952659275,103.83232091515383,21207,MRT
ORCHARD MRT STATION,Exit 7,1.3031675344788836,103.83217160123877,21507,MRT
ORCHARD MRT STATION,Exit 8,1.303445719589311,103.83178613555991,21151,MRT
ORCHARD MRT STATION,Exit 9,1.3036655162164055,103.83150686184108,21150,MRT
OUTRAM PARK MRT STATION,Exit 1,1.2816024282435041,103.83865770171187,21518,MRT
OUTRAM PARK MRT STATION,Exit 2,1.2816753456885712,103.8389348372173,21519,MRT
OUTRAM PARK MRT STATION,Exit 3,1.280993276156108,103.83978923248007,21430,MRT
OUTRAM PARK MRT STATION,Exit 4,1.280213353869118,103.84038678709574,21132,MRT
OUTRAM PARK MRT STATION,Exit 5,1.2789469557328974,103.83954924144093,21452,MRT
OUTRAM PARK MRT STATION,Exit 6,1.27905123851202,103.83853725196758,21453,MRT
OUTRAM PARK MRT STATION,Exit 7,1.2810220177189033,103.83864019518941,21550,MRT
OUTRAM PARK MRT STATION,Exit 8,1.2823216309524463,103.83811712967395,21549,MRT
PASIR PANJANG MRT STATION,Exit A,1.276003232785054,103.79203018692041,21726,MRT
PASIR RIS MRT STATION,Exit A,1.3728419690805276,103.94933342664457,21501,MRT
PASIR RIS MRT STATION,Exit B,1.372886236352008,103.94913694034909,21500,MRT
PAYA LEBAR MRT STATION,E,1.318287499415408,103.89323439978084,21218,MRT
PAYA LEBAR MRT STATION,Exit A,1.3182159921500778,103.89278832410525,21126,MRT
PAYA LEBAR MRT STATION,Exit B,1.3183474668988477,103.89221716863163,21127,MRT
PAYA LEBAR MRT STATION,Exit C,1.3181492854313128,103.8917211215916,21169,MRT
PAYA LEBAR MRT STATION,Exit D,1.3165877194692752,103.89207769924559,21170,MRT
PAYA LEBAR MRT STATION,F,1.3167375002646893,103.89260940023549,21219,MRT
PIONEER MRT STATION,Exit A,1.3373446269204403,103.69715537341133,21644,MRT
PIONEER MRT STATION,Exit B,1.3378316280054785,103.69712945287633,21645,MRT
POTONG PASIR MRT STATION,Exit A,1.3328013522428703,103.86896644470293,21617,MRT
POTONG PASIR MRT STATION,Exit B,1.3311481407339933,103.86933323936297,21335,MRT
POTONG PASIR MRT STATION,Exit C,1.3310667109798315,103.86870389318757,21334,MRT
PRINCE EDWARD ROAD MRT STATION,1,1.27303384497102,103.84557526142366,21291,MRT
PRINCE EDWARD ROAD MRT STATION,2,1.273435421768412,103.84686122154847,21292,MRT
PROMENADE MRT STATION,Exit A,1.2917116609988615,103.86067361130195,21485,MRT
PROMENADE MRT STATION,Exit B,1.2938620878762646,103.86013688440227,21161,MRT
PROMENADE MRT STATION,Exit C,1.2941027563615055,103.86023648411177,21171,MRT
PUNGGOL COAST MRT STATION,1,1.414836116762752,103.90953285042141,21286,MRT
PUNGGOL COAST MRT STATION,2,1.4150889312124821,103.91068131895568,21287,MRT
PUNGGOL MRT STATION,Exit A,1.405339576226845,103.90230599665618,21634,MRT
PUNGGOL MRT STATION,Exit B,1.4051862417636451,103.90259819698754,21636,MRT
QUEENSTOWN MRT STATION,Exit A,1.2942472621509544,103.80618277713309,21461,MRT
QUEENSTOWN MRT STATION,Exit B,1.2943299089060527,103.80631147275847,21610,MRT
QUEENSTOWN MRT STATION,Exit C,1.2954462560700986,103.80558472989604,21253,MRT
QUEENSTOWN MRT STATION,Exit D,1.2953829305261282,103.80549220488795,21254,MRT
RAFFLES PLACE MRT STATION,Exit A,1.2841251477036855,103.85143835365814,21528,MRT
RAFFLES PLACE MRT STATION,Exit B,1.2846068745370232,103.85147997829907,21526,MRT
RAFFLES PLACE MRT STATION,Exit C,1.2836305207274084,103.8515625354869,21365,MRT
RAFFLES PLACE MRT STATION,Exit D,1.283641390877421,103.85135321456237,21529,MRT
RAFFLES PLACE MRT STATION,Exit E,1.2832115821243628,103.8515225951546,21525,MRT
RAFFLES PLACE MRT STATION,Exit F,1.2825385749191898,103.85096090209325,21367,MRT
RAFFLES PLACE MRT STATION,Exit G,1.2850168973017784,103.85147813199741,21527,MRT
RAFFLES PLACE MRT STATION,Exit H,1.285258281201247,103.85162171586596,21524,MRT
RAFFLES PLACE MRT STATION,Exit I,1.282382307297459,103.85143330239858,21368,MRT
RAFFLES PLACE MRT STATION,Exit J,1.28262623356678,103.85129603343073,21366,MRT
REDHILL MRT STATION,Exit A,1.2893707046735148,103.81699445855267,21462,MRT
REDHILL MRT STATION,Exit B,1.2894858753609895,103.81724937307973,21463,MRT
ROCHOR MRT STATION,Exit A,1.3034041065355197,103.85237502163348,21641,MRT
ROCHOR MRT STATION,Exit B,1.304214777033743,103.85310433564943,21277,MRT
SEMBAWANG MRT STATION,Exit A,1.4488373194331288,103.82010973575841,21492,MRT
SEMBAWANG MRT STATION,Exit B,1.4487682603258423,103.81979020457172,21493,MRT
SEMBAWANG MRT STATION,Exit C,1.44915683716069,103.81975896600352,21358,MRT
SEMBAWANG MRT STATION,Exit D,1.448927331537594,103.82040156029227,21499,MRT
SENGKANG MRT STATION,Exit A,1.3918291197182173,103.89540572075428,21632,MRT
SENGKANG MRT STATION,Exit B,1.3917956376620702,103.89563689436537,21631,MRT
SENGKANG MRT STATION,Exit C,1.3908815860944936,103.89520939988465,21633,MRT
SENGKANG MRT STATION,Exit D,1.3923708436315307,103.89570545661016,21630,MRT
SERANGOON MRT STATION,Exit A,1.3494816802550018,103.87395739539099,21327,MRT
SERANGOON MRT STATION,Exit B,1.3498337382561254,103.87364132190379,21354,MRT
SERANGOON MRT STATION,Exit C,1.350595104421425,103.87369401449845,21329,MRT
SERANGOON MRT STATION,Exit D,1.3499015921064987,103.87432194657637,21328,MRT
SERANGOON MRT STATION,Exit E,1.3508202454303972,103.87290211634077,21355,MRT
SERANGOON MRT STATION,Exit F,1.3509482779369533,103.87144934034903,21330,MRT
SERANGOON MRT STATION,Exit G,1.3507901994138853,103.87286669539574,21353,MRT
SERANGOON MRT STATION,Exit H,1.3497276995143592,103.873546495734,21326,MRT
SHENTON WAY MRT STATION,Exit 1,1.2774620583356546,103.85183570738151,21554,MRT
SHENTON WAY MRT STATION,Exit 2,1.2770030544242335,103.85091509462848,21557,MRT
SHENTON WAY MRT STATION,Exit 3,1.277629581126691,103.85012877107079,21558,MRT
SHENTON WAY MRT STATION,Exit 4,1.2776559417698303,103.85103408604942,21556,MRT
SHENTON WAY MRT STATION,Exit 5,1.2771436461188985,103.85180797805077,21555,MRT
SHENTON WAY MRT STATION,Exit 6,1.2779292050949722,103.84989322327651,21559,MRT
SIGLAP MRT STATION,Exit 1,1.3088503155584577,103.9287926248893,21238,MRT
SIGLAP MRT STATION,Exit 2,1.309776570718989,103.92858629687198,21239,MRT
SIGLAP MRT STATION,Exit 3,1.310589222582442,103.93124593288341,21240,MRT
SIGLAP MRT STATION,Exit 4,1.3102017218908424,103.9312910608542,21241,MRT
SIMEI MRT STATION,Exit A,1.3426617945337078,103.953818676297,21173,MRT
SIXTH AVENUE MRT STATION,Exit A,1.330780469946184,103.79656608212053,21731,MRT
SIXTH AVENUE MRT STATION,Exit B,1.3315213014357175,103.7968481782287,21272,MRT
SOMERSET MRT STATION,Exit A,1.3000284884873998,103.83839932657575,21336,MRT
SOMERSET MRT STATION,Exit B,1.300766518771738,103.838458985164,21508,MRT
SOMERSET MRT STATION,Exit C,1.3004362205899318,103.83876558428138,21261,MRT
SOMERSET MRT STATION,Exit D,1.3002411386798598,103.83973414808479,21262,MRT
SPRINGLEAF MRT STATION,Exit 1,1.3987872483653485,103.81800341495403,21404,MRT
SPRINGLEAF MRT STATION,Exit 2,1.3978208040575055,103.81839060713808,21394,MRT
SPRINGLEAF MRT STATION,Exit 3,1.3976841788785623,103.81808162380058,21395,MRT
STADIUM MRT STATION,Exit A,1.3025110877234043,103.87439998828935,21164,MRT
STADIUM MRT STATION,Exit B,1.3033702260202458,103.87622623397485,21163,MRT
STEVENS MRT STATION,Exit 1,1.319951635106423,103.82572837817727,21210,MRT
STEVENS MRT STATION,Exit 2,1.3188288961882542,103.82601359358057,21211,MRT
STEVENS MRT STATION,Exit 3,1.3194704609951542,103.82499157064271,21212,MRT
STEVENS MRT STATION,Exit 4,1.321519904255611,103.82588286965881,21209,MRT
STEVENS MRT STATION,Exit 5,1.320937743414412,103.8263225771446,21208,MRT
TAI SENG MRT STATION,C,1.3357723930680265,103.88826122803613,21281,MRT
TAI SENG MRT STATION,Exit A,1.3359140849264504,103.88762743726211,21356,MRT
TAI SENG MRT STATION,Exit B,1.3346208772307528,103.88821406777215,21323,MRT
TAMPINES EAST MRT STATION,Exit A,1.356460761667418,103.95454044078075,21194,MRT
TAMPINES EAST MRT STATION,Exit B,1.3555882263947188,103.95517001422066,21533,MRT
TAMPINES EAST MRT STATION,Exit C,1.3555531715017815,103.95570471137918,21371,MRT
TAMPINES EAST MRT STATION,Exit D,1.3569701935566743,103.95571743792196,21154,MRT
TAMPINES MRT STATION,Exit A,1.3537640125402173,103.94476631210706,21502,MRT
TAMPINES MRT STATION,Exit B,1.3535390816670922,103.94508956333436,21679,MRT
TAMPINES MRT STATION,Exit C,1.353398312649212,103.9449039578947,21503,MRT
TAMPINES MRT STATION,Exit D,1.354870574817919,103.94367818203155,21206,MRT
TAMPINES MRT STATION,Exit E,1.355853444764249,103.94265881069441,21531,MRT
TAMPINES MRT STATION,Exit F,1.3541939276064219,103.94265368187834,21192,MRT
TAMPINES MRT STATION,Exit G,1.3545963387281112,103.94272349669535,21348,MRT
TAMPINES WEST MRT STATION,Exit A,1.3456305876139147,103.93819674000568,21539,MRT
TAMPINES WEST MRT STATION,Exit B,1.3449991975144835,103.93894850378165,21200,MRT
TAN KAH KEE MRT STATION,Exit A,1.3253330690801757,103.80779911907287,21729,MRT
TAN KAH KEE MRT STATION,Exit B,1.3261461588254935,103.80780087370651,21273,MRT
TANAH MERAH MRT STATION,Exit A,1.3268577483881843,103.94579472792945,21604,MRT
TANAH MERAH MRT STATION,Exit B,1.3270612758143558,103.9457230415822,21603,MRT
TANJONG KATONG MRT STATION,Exit 1,1.2990386927771713,103.89704545419403,21236,MRT
TANJONG KATONG MRT STATION,Exit 2,1.2990161196075827,103.89769313140535,21237,MRT
TANJONG KATONG MRT STATION,Exit 3,1.300229200662339,103.89771528877114,21247,MRT
TANJONG PAGAR MRT STATION,Exit A,1.2764085007399384,103.84483401420995,21521,MRT
TANJONG PAGAR MRT STATION,Exit B,1.2766717422526974,103.8465445904738,21520,MRT
TANJONG PAGAR MRT STATION,Exit C,1.2760892299950208,103.84653355796422,21522,MRT
TANJONG PAGAR MRT STATION,Exit D,1.276064828263426,103.84690880020437,21523,MRT
TANJONG PAGAR MRT STATION,Exit E,1.2762591011325783,103.84709579119706,21369,MRT
TANJONG PAGAR MRT STATION,Exit F,1.2773794881071403,103.84692758023486,21155,MRT
TANJONG PAGAR MRT STATION,Exit G,1.277784540365026,103.8469531475443,21156,MRT
TANJONG PAGAR MRT STATION,Exit H,1.2754509043453175,103.8464450884119,21157,MRT
TANJONG PAGAR MRT STATION,Exit I,1.2764479679167846,103.84565600388527,21646,MRT
TANJONG RHU MRT STATION,Exit 1,1.296459488281608,103.87347790491667,21234,MRT
TANJONG RHU MRT STATION,Exit 2,1.2982000462876002,103.8736026871191,21235,MRT
TELOK AYER MRT STATION,D,1.2826000004195686,103.84809999968618,21250,MRT
TELOK AYER MRT STATION,E,1.282700000363803,103.84750000000379,21248,MRT
TELOK AYER MRT STATION,Exit A,1.2818873892355847,103.84850654389615,21643,MRT
TELOK AYER MRT STATION,Exit B,1.2824972750387271,103.84877332815995,21444,MRT
TELOK AYER MRT STATION,Exit C,1.282250664264074,103.84884165606141,21443,MRT
TELOK BLANGAH MRT STATION,Exit A,1.2707212262114045,103.80988373092025,21728,MRT
TIONG BAHRU MRT STATION,Exit A,1.285759455898818,103.82699059514609,21466,MRT
TIONG BAHRU MRT STATION,Exit B,1.286361941390426,103.8274964133934,21467,MRT
TOA PAYOH MRT STATION,Exit A,1.3323764420302064,103.84772380431387,21486,MRT
TOA PAYOH MRT STATION,Exit B,1.3323155366467678,103.847577567476,21699,MRT
TOA PAYOH MRT STATION,Exit C,1.3329941018374794,103.84731977363178,21700,MRT
TOA PAYOH MRT STATION,Exit D,1.3332787459863253,103.84651740615568,21703,MRT
TUAS CRESCENT MRT STATION,Exit A,1.3207638171122238,103.64895874126714,21380,MRT
TUAS CRESCENT MRT STATION,Exit B,1.3212435963986766,103.64928678910867,21381,MRT
TUAS LINK MRT STATION,Exit A,1.3404268992051425,103.63724572002151,21384,MRT
TUAS LINK MRT STATION,Exit B,1.3409400722685778,103.63684066747358,21385,MRT
TUAS WEST ROAD MRT STATION,Exit A,1.3298724241392643,103.63928434470874,21382,MRT
TUAS WEST ROAD MRT STATION,Exit B,1.3301823302320677,103.6397907112947,21383,MRT
UBI MRT STATION,Exit A,1.3299508282897736,103.89987669085686,21545,MRT
UBI MRT STATION,Exit B,1.329830770674731,103.89858557091625,21540,MRT
UPPER CHANGI MRT STATION,Exit A,1.3418611973421342,103.9613284805394,21532,MRT
UPPER CHANGI MRT STATION,Exit A,1.3420065422681042,103.96096063018997,21536,MRT
UPPER CHANGI MRT STATION,Exit B,1.3410376791225642,103.96147626842628,21547,MRT
UPPER CHANGI MRT STATION,Exit C,1.3419926673422482,103.96161727307985,21546,MRT
UPPER CHANGI MRT STATION,Exit D,1.3408404740643267,103.96104308070888,21204,MRT
UPPER THOMSON MRT STATION,Exit 1,1.354833644682351,103.8319161968925,21302,MRT
UPPER THOMSON MRT STATION,Exit 2,1.3557365747065533,103.8318330090042,21301,MRT
UPPER THOMSON MRT STATION,Exit 3,1.3541445663788472,103.83392459060627,21304,MRT
UPPER THOMSON MRT STATION,Exit 4,1.3535030102965167,103.83379386731406,21305,MRT
UPPER THOMSON MRT STATION,Exit 5,1.3544178218637264,103.83263517825011,21303,MRT
WOODLANDS MRT STATION,Exit 1,1.4366968752462377,103.78573562446458,21317,MRT
WOODLANDS MRT STATION,Exit 2,1.436673114687528,103.7865080837622,21314,MRT
WOODLANDS MRT STATION,Exit 3,1.4372433670398619,103.78710822541109,21315,MRT
WOODLANDS MRT STATION,Exit 4,1.4375403735797483,103.78800546566868,21316,MRT
WOODLANDS MRT STATION,Exit 5,1.4358439359358868,103.78896432811273,21398,MRT
WOODLANDS MRT STATION,Exit 6,1.4348151751388867,103.78908910975163,21318,MRT
WOODLANDS MRT STATION,Exit 7,1.4344955258377818,103.78797676882189,21399,MRT
WOODLANDS NORTH MRT STATION,Exit 1,1.4479365024965063,103.7854290806745,21396,MRT
WOODLANDS NORTH MRT STATION,Exit 2,1.4490472997072523,103.78510227142458,21397,MRT
WOODLANDS SOUTH MRT STATION,Exit 1,1.4273020172478001,103.79302746334568,21400,MRT
WOODLANDS SOUTH MRT STATION,Exit 2,1.4276049641345527,103.79341369273166,21401,MRT
WOODLANDS SOUTH MRT STATION,Exit 3,1.4274267600356203,103.7945604978579,21402,MRT
WOODLANDS SOUTH MRT STATION,Exit 4,1.4266842408027618,103.7944238317872,21403,MRT
WOODLANDS SOUTH MRT STATION,Exit 5,1.4258433869092755,103.79436521102042,21548,MRT
WOODLEIGH MRT STATION,Exit A,1.3385106544114485,103.87094060456803,21705,MRT
WOODLEIGH MRT STATION,Exit B,1.3385831494601297,103.87050846814451,21706,MRT
WOODLEIGH MRT STATION,Exit C,1.339867219941902,103.87105380415785,21704,MRT
YEW TEE MRT STATION,Exit A,1.3976554793526916,103.74719516647077,21178,MRT
YEW TEE MRT STATION,Exit B,1.3980677680600264,103.74732988003458,21177,MRT
YEW TEE MRT STATION,Exit C,1.3970007717306616,103.74743189325034,21179,MRT
YEW TEE MRT STATION,Exit D,1.3972725119722809,103.74711143100039,21180,MRT
YIO CHU KANG MRT STATION,Exit A,1.3816444074306995,103.84483419549113,21129,MRT
YIO CHU KANG MRT STATION,Exit B,1.381547520536042,103.84494684754169,21130,MRT
YIO CHU KANG MRT STATION,Exit C,1.3819536213060495,103.84464576043435,21128,MRT
YISHUN MRT STATION,Exit A,1.429397167315948,103.83478360318439,21494,MRT
YISHUN MRT STATION,Exit B,1.4296362919100813,103.83486553346143,21351,MRT
YISHUN MRT STATION,Exit C,1.4291168143137056,103.8350908427129,21322,MRT
YISHUN MRT STATION,Exit D,1.4291065074428853,103.83486348521703,21495,MRT
YISHUN MRT STATION,Exit E,1.4296655971646168,103.83564365493329,21352,MRT
